ID,prd_code_sku,company,name_internal,vendor,productgroup,werksoort,costcenter,uursoort,discountgroup,currency,salesprice
7fd69728-81fb-4234-971f-845d3d8bfece,MSGENTN-M010A015,MUN,"Portal gebruik buiten netwerk tot 10 meters, incl. 15 accounts, eenmalig",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,750.00
b5de7bfd-bb9f-4fda-84c6-3b8b8759f485,MSGENTN-M011A050,MUN,"Portal gebruik buiten netwerk vanaf 10 meters, incl. 50 accounts, eenmalig",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,1500.00
60f2e92e-d901-4829-a7d3-91546ac2ffbc,MSGENTN-O0001,MUN,"Portal license outdoor network with 1 sensor, incl. 1 account, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,115.50
bd844d70-5d69-464f-992b-d4a9d413a5e9,MSGENTN-O0010,MUN,"Portal license outdoor network upto 10 sensors, incl. 2 accounts, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,288.75
f313dddf-3662-4e59-9157-ba8284710b8e,MSGENTN-O001A,MUN,"Portal license outdoor network with 1 account, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,100.00
49928059-a0bb-4347-a537-928135c8a368,MSGENTN-O0025,MUN,"Portal license outdoor network upto 25 sensors, incl. 5 accounts, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,577.50
1b1bf656-2e30-448d-829a-53778f5ccadb,MSGENTN-O005A,MUN,"Portal license outdoor network with 5 accounts, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,250.00
1b238a14-7b66-42a2-8ce8-d52a29a50bbe,MSGENTN-O0100,MUN,"Portal license outdoor network upto 100 sensors, incl. 5 accounts, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,1000.00
1fc8a51f-ba65-406c-935b-ae38d120cd0d,MSGENTN-O010A,MUN,"Portal license outdoor network with 10 accounts, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,400.00
918b60f7-9e87-4de9-8354-c94c5bc592b6,MSGENTN-O0250,MUN,"Portal license outdoor network upto 250 sensors, incl. 10 accounts, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,1500.00
30b3364b-447c-4ec2-9de4-24d0dfc6c65c,MSGENTN-O025A,MUN,"Portal license outdoor network with 25 accounts, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,1000.00
add51371-91e8-4411-afa4-f119b0052c77,MSGENTN-O1000,MUN,"Portal license outdoor network upto 1000 sensors, incl. 25 accounts, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,2500.00
eee5c47c-a896-49a9-94b1-abba5cd65f34,MSGENTRH-O0010,MUN,"Portal usage outdoor network upto 10 sensors, incl. 2 accounts, per 6 months",,"ISPRH InsightNow Platform, recurring per 6 months",,,,,,150.00
8a3b102d-78fa-4fd8-bf6f-d512215de95b,MSGENTRQ-I0010,MUN,"Portal usage indoor network upto 10 sensors, incl. 2 accounts, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,0.00
b6bcb5ef-5c7b-4af6-94e2-17fa246c26dd,MSGENTRQ-I0025,MUN,"Portal usage indoor network upto 25 sensors, incl. 5 accounts, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,0.00
2c987289-6ce2-47e8-9c30-86a24b8dd581,MSGENTRQ-I0100,MUN,"Portal usage indoor network upto 100 sensors, incl. 5 accounts, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,0.00
51e2c25f-ce4f-4aa5-9279-e5ee4c06bbaf,MSGENTRQ-I0250,MUN,"Portal usage indoor network upto 250 sensors, incl. 10 accounts, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,0.00
b5c636d4-7213-426e-9cfc-e9ac997deaeb,MSGENTRQ-I0251,MUN,"Portal usage indoor network upto 1000 sensors, incl. 25 accounts, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,0.00
86560dad-2ec7-450e-a747-f3a46b5cf076,MSGENTRQ-O0010,MUN,"Portal usage outdoor network upto 10 sensors, incl. 2 accounts, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,75.00
2afbba1e-f500-49e5-b0f4-fd99ddeb5d07,MSGENTRQ-O0010,MUN,"Portal usage outdoor network upto 10 sensors, incl. 2 accounts, per quarter",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,1.00
24aa02ff-a17a-4089-a70c-b5ae36838ef0,MSGENTRQ-O0025,MUN,"Portal usage outdoor network upto 25 sensors, incl. 5 accounts, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,150.00
0db9e602-6b7c-40b8-bdcc-6e498fa2a0fe,MSGENTRQ-O0100,MUN,"Portal usage outdoor network upto 100 sensors, incl. 5 accounts, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,300.00
1c2688d7-fb6f-43c9-b33e-d675cbd90c65,MSGENTRQ-O0250,MUN,"Portal usage outdoor network upto 250 sensors, incl. 10 accounts, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,450.00
4911c1a0-0e35-402f-9574-c2860432ac40,MSGENTRQ-O1000,MUN,"Portal usage outdoor network upto 1000 sensors, incl. 25 accounts, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,750.00
01e48989-a4c3-4838-835c-9bde43044fbe,MSGENTRY-I0010,MUN,"Portal usage indoor network upto 10 sensors, incl. 2 accounts, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,0.00
48b8a5e7-3640-41ac-b6a6-ba837143cc30,MSGENTRY-I0025,MUN,"Portal usage indoor network upto 25 sensors, incl. 5 accounts, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,0.00
75ceb428-30be-496a-a21d-48c605086055,MSGENTRY-I0100,MUN,"Portal usage indoor network upto 100 sensors, incl. 5 accounts, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,0.00
3b2fe389-7111-4057-863d-a3b7e906b033,MSGENTRY-I0250,MUN,"Portal usage indoor network upto 250 sensors, incl. 10 accounts, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,0.00
f95014a2-e25c-4862-aa35-baf0f849e8ff,MSGENTRY-I0251,MUN,"Portal usage indoor network upto 1000 sensors, incl. 25 accounts, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,0.00
85b59fe1-e708-4776-a8ab-04440f6e1a38,MSGENTRY-O0001,MUN,"Portal usage outdoor network upto 1 sensor incl. 1 account, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,136.50
9eb8da06-4a6d-4f05-a148-f3eb8924d4c5,MSGENTRY-O0010,MUN,"Portal usage outdoor network upto 10 sensors, incl. 2 accounts, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,346.50
7f3220b0-d7dc-413c-ac30-77aa2c5aa580,MSGENTRY-O001A,MUN,"Portal usage outdoor network with 1 account, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,120.00
19aad8ed-5777-491c-a037-2e5e7d646362,MSGENTRY-O0025,MUN,"Portal usage outdoor network upto 25 sensors, incl. 5 accounts, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,630.00
d3001a6a-cd0f-4482-87c7-3b24b036d95f,MSGENTRY-O005A,MUN,"Portal usage outdoor network with 5 accounts, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,300.00
50ebd4d9-3ddc-438e-baab-f1fe4865504c,MSGENTRY-O0100,MUN,"Portal usage outdoor network upto 100 sensors, incl. 5 accounts, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,1200.00
91afd734-d66a-41ca-976c-1879fddd0f29,MSGENTRY-O010A,MUN,"Portal usage outdoor network with 10 accounts, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,600.00
e35bb85b-ab38-4a18-8eac-9509ecfe93b5,MSGENTRY-O0250,MUN,"Portal usage outdoor network upto 250 sensors, incl. 10 accounts, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,1800.00
f73e7d98-bed7-46bc-b71d-c8b68ddf9b6a,MSGENTRY-O025A,MUN,"Portal usage outdoor network with 25 accounts, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,1200.00
5995a820-00fb-4175-8378-af885f8d0e0a,MSGENTRY-O1000,MUN,"Portal usage outdoor network upto 1000 sensors, incl. 25 accounts, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,3000.00
79c78198-f9ff-467e-bb19-3f4a9802a300,MSGMLMAN,MUN,"Optie op Advanced  en Premium: GeluidSample Aquisitie ondersteuning en ML-deployment, eenmalig",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,2500.00
cf21d0e6-edbd-4f46-b370-2f338f3994db,MSGMLMAN,MUN,Optie op Professional en Expert: GeluidSample Aquisitie ondersteuning en ML-deployment,,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,2500.00
976147c0-65ae-4130-a013-8119cb3799d2,MSGODLN,MUN,"Configurating open data portal lite, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,250.00
1d08d136-6648-4863-a07f-8b07bed8039d,MSGODLRY,MUN,"Open data portal (Creative Commons Licentie), lite (update once per 3 months) per meter, recurring, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,5.50
e87f60fd-2224-443a-9051-2f82f28fa074,MSGODN,MUN,"Portal set-up cost for the Open Data interface (REST-API and AMQP message queue), non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,825.00
a99d4b3a-0777-4f31-b54c-a970e13f5656,MSGODPN,MUN,"Portal setup cost for the Open data interface  (REST-API and AMQP messageQueue), non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,866.25
b20a5179-3b53-40d6-9062-42768b70a72c,MSGODPRQ,MUN,"Open data interface, recurring, per 3 months",,"ISPRM InsightNow Platform, recurring per month",,,,,,75.00
6d93a798-2cba-4106-9636-255d0a07514f,MSGODPRY,MUN,"Open data portal (Creative Commons Licentie), premium (update once per day) per meter, recurring, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,20.40
af1a98a8-a7c2-4852-a19e-d1953266c8cd,MSGODRY-010,MUN,"Portal subscription for the Open Data interface  (REST-API and AMQP message queue) for 10 stations, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,378.00
00b71c1f-97fa-4aec-954a-9909787b1fa7,MSGODRY-025,MUN,"Portal subscription for the Open Data interface (REST-API and AMQP message queue) for 25 stations, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,750.75
bf59a4e6-16f5-48db-9766-e19bb259e346,MSGODRY-050,MUN,"Portal subscription for the Open data interface (REST-API and AMQP message queue) for 50 stations, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,1149.75
d645e2f3-11ed-4a94-ad0c-800e7dfb76c1,MSGODSN,MUN,"Configurating open data portal standard, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,500.00
0e642c13-dc80-4b21-9d8d-7da78c8e2f00,MSGODSRY,MUN,"Open data portal (Creative Commons Licentie), standard (update once per week) per meter, recurring, per year",,"ISPRY InsightNow Platform, recurring per year",diensten/abonnement,,,,,10.40
2587cc23-6a9d-4ac9-bb47-6d78ba699a30,MSGSMPN-0001D,MUN,"Acquire measurements class F (maximum sample frequency 1x per day), non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,12.50
a65a0345-7dcf-4302-a347-84c5483de817,MSGSMPN-0001H,MUN,"Acquire measurements class D (maximum sample frequency 1x per hour), non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,12.50
5e85b166-df1d-4848-be25-ab7799ba69bb,MSGSMPN-0001M,MUN,"Acquire measurements class B (maximum sample frequency 1x per minute), non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,25.00
3b70a954-86fb-42c9-a05f-54f5988d61d3,MSGSMPN-0001S,MUN,"Acquire measurements class A (maximum sample frequency 1x per second), non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,25.00
330a1f07-a761-42bb-a1b9-d4339140a576,MSGSMPN-0004H,MUN,"Acquire measurements class E (maximum sample frequency 1x per 4 hours), non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,12.50
75509fec-ab9a-42c3-b085-d5ae23bff073,MSGSMPN-0010M,MUN,"Acquire measurements class C (maximum sample frequency 1x per 10 minutes), non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,12.50
6c0e3e31-d8d5-4288-a17e-3e7817dcbf0e,MSGSMPN-100MS,MUN,"Acquire measurements class AA (maximum sample frequency 10x per second), non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,25.00
ccc404f5-8b59-40ca-ae81-dcd7f5c044e1,MSGSMPRQ-0001D,MUN,"Acquire measurements class F (maximum sample frequency 1x per day), per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,1.50
f55581c1-dd40-413d-9575-4e1d1e65e64f,MSGSMPRQ-0001H,MUN,"Acquire measurements class D (maximum sample frequency 1x per hour), per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,3.00
d9201499-a24b-4c8f-9d3e-30a86b541cf9,MSGSMPRQ-0001M,MUN,"Acquire measurements class B (maximum sample frequency 1x per minute), per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,15.00
94ba92d9-82c9-4fd9-a43e-382f63087d4b,MSGSMPRQ-0001S,MUN,"Acquire measurements class A (maximum sample frequency 1x per second), per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,37.50
8c34b4f5-6c7e-44c5-a768-60b505842fa9,MSGSMPRQ-0004H,MUN,"Acquire measurements class E (maximum sample frequency 1x per 4 hours), per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,2.25
9a2aea0f-46da-4b5b-8561-942f30735808,MSGSMPRQ-0010M,MUN,"Acquire measurements class C (maximum sample frequency 1x per 10 minutes), per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,6.00
f1dc0db2-31b4-4fc4-9f3c-41750af50225,MSGSMPRQ-100MS,MUN,"Acquire measurements class AA (maximum sample frequency 10x per second), per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,60.00
4dd89669-aba4-4584-818e-4f234fa01a4b,MSGSMPRY-0001D,MUN,"Acquire measurements class F (maximum sample frequency 1x per day), per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,6.00
430702d3-31db-41ad-8b2b-176a9586b3f1,MSGSMPRY-0001H,MUN,"Acquire measurements class D (maximum sample frequency 1x per hour), per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,12.00
74ba867e-380f-4b44-8562-7a469af978b8,MSGSMPRY-0001M,MUN,"Acquire measurements class B (maximum sample frequency 1x per minute), per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,60.00
abf82e9e-5c3c-4031-9bc9-5de7a5ce5e95,MSGSMPRY-0001S,MUN,"Acquire measurements class A (maximum sample frequency 1x per second), per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,150.00
d1ecdab7-70e7-461d-b293-162b1a8dd107,MSGSMPRY-0004H,MUN,"Acquire measurements class E (maximum sample frequency 1x per 4 hours), per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,9.00
7d4d13e1-9d60-4d25-84a0-d557c2146e4b,MSGSMPRY-0010M,MUN,"Acquire measurements class C (maximum sample frequency 1x per 10 minutes), per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,24.00
a50f8d5a-ff05-4b37-b575-a75c5c7310be,MSGSMPRY-100MS,MUN,"Acquire measurements class AA (maximum sample frequency 10x per second), per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,240.00
2409cf1b-3552-48a5-83a9-8139b65507cb,MSGSSCAPEN,MUN,"SoundScape setup, eenmalig",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,2500.00
2b4b5b8e-9d7e-489c-ac0d-ab34cdac616f,MSGSSCAPEN,MUN,"SoundScape setup, eenmalig",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,2500.00
17b9c8b8-f064-4529-9f56-c5f1d7833785,MSGTHEMEN,MUN,"Eigen uitstraling (themes), eenmalig",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,1500.00
31f9a328-7bc6-4184-b86e-383e725694fa,MSGTHEMEN,MUN,"Eigen uitstraling (themes), eenmalig",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,1000.00
1fdbc87c-6520-49e0-b356-f7be251e6bd1,MSGWIRQCI,MUN,"Service Level for Model GWI, per 3 months carry-in",,"ISNRQ-CI InsightNow Network, recurring per 3 months",,,,,,8.30
b246713c-12c2-4e70-9a9b-98f9880c28e7,MSGWIRQCI-3G,MUN,"Service Level for Model GWI, per 3 months carry-in",,"ISNRQ-CI InsightNow Network, recurring per 3 months",,,,,,10.40
6dce2c2f-0541-4ab2-87b3-4af9db9986be,MSGWIRQFS,MUN,"Service Level for Model GWI, per 3 months full service",,"ISNRQ-FS InsightNow Network, recurring per 3 months, full s",,,,,,17.78
7274f8a6-b088-4a59-ac36-9db940aee64e,MSGWIRQFS-3G,MUN,"Service Level for Model GWI, per 3 months full service",,"ISNRQ-FS InsightNow Network, recurring per 3 months, full s",,,,,,22.28
c80cd740-b79e-4b8d-9206-d8673707db26,MSGWIRYCI,MUN,"Service Level for Model GWI, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,33.18
2f7fec17-1feb-49d4-9195-bed6cd239170,MSGWIRYCI-3G,MUN,"Service Level for Model GWI, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,41.58
4f227905-221a-4494-aa00-1c19e8793a96,MSGWIRYFS,MUN,"Service Level for Model GWI, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,75.37
c8d1abf0-db3c-4491-a6ab-64302571be07,MSGWIRYFS-3G,MUN,"Service Level for Model GWI, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,94.45
d2bd309d-83bd-4e17-91ef-d201ee0f5b00,MSGWORQCI,MUN,"Service Level for Model GWO, per 3 months carry-in",,"ISNRQ-CI InsightNow Network, recurring per 3 months",,,,,,14.60
1bc23319-9483-4c72-8dfe-b52800c02c2f,MSGWORQCI-3G,MUN,"Service Level for Model GWO, per 3 months carry-in",,"ISNRQ-CI InsightNow Network, recurring per 3 months",,,,,,19.85
445e263c-3e62-401b-bda5-73812d2fff4a,MSGWORQFS,MUN,"Service Level for Model GWO, per 3 months full service",,"ISNRQ-FS InsightNow Network, recurring per 3 months, full s",,,,,,31.28
f342e77e-7c22-48ee-ade9-0b1504dc21cb,MSGWORQFS-3G,MUN,"Service Level for Model GWO, per 3 months full service",,"ISNRQ-FS InsightNow Network, recurring per 3 months, full s",,,,,,42.53
3a5aa515-3fc6-4e93-b60e-c709394f3e59,MSGWORYCI,MUN,"Service Level for Model GWO, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,61.88
2266aff5-4f37-4bfd-bc7d-b0ac0a0ac59a,MSGWORYCI-3G,MUN,"Service Level for Model GWO, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,79.38
c5c7ca5d-6c64-4d62-8f08-3049f80c26bd,MSGWORYFS,MUN,"Service Level for Model GWO, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,125.10
b8167510-6c5c-444d-9cca-62b6b5b463af,MSGWORYFS-3G,MUN,"Service Level for Model GWO, per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,,,,,170.10
25ce7eed-d8f5-4457-b40f-3d58f63612cd,MSID1A-6464-P4,MUN,"Model ID1, outdoor information display P4 640x640 mm, Remote controller + battery 480 Wh",LedXtra BV,"ISNN InsightNow Network, non recurring",,Noise,,,,6795.00
975b8c1e-3d9e-4024-97ad-533914611532,MSID1A-6464-P8,MUN,"Model ID1, outdoor information display P8 640x640 mm, Remote controller + battery 480 Wh",LedXtra BV,"ISNN InsightNow Network, non recurring",,Noise,,,,6295.00
b9bc11f8-770b-4ddf-98af-d2b46b882ebb,MSID1FS,MUN,"Service Level for Model ID1(information Display), per year, full service",,"ISNRY-FS InsightNow Network, recurring per year, full serv",,Noise,,,,500.00
ff452937-be8f-46a3-ab91-e721da2b8878,MSIDC-CUBE,MUN,"Model IDC, Outdoor standaard+solar voorziening 24V. Krikbaar (6240 Wh)",,"ISNN InsightNow Network, non recurring",,Noise,,,,8995.00
4a5462cf-5aab-47ab-9bff-9ba779398035,MSIO4A,MUN,"Model IO4, universal 8 relais output signals, non-recurring",,"ISNN InsightNow Network, non recurring",,,,,,395.00
db4acb4a-ae52-46ef-aceb-a5eacf68f74c,MSIO4RQCI,MUN,"Service Level for Model IO4, per 3 months carry-in",,"ISNRQ-CI InsightNow Network, recurring per 3 months",,,,,,8.30
4c84507d-a651-45f9-bb89-49ac935ef029,MSIO4RQFS,MUN,"Service Level for Model IO4, per 3 months full service",,"ISNRQ-FS InsightNow Network, recurring per 3 months, full s",,,,,,17.78
19dbe261-1ea8-45b9-a328-8246906a749a,MSIO4RYCI,MUN,"Service Level for Model IO4, per year, carry-in",,"ISNRY-CI InsightNow Network, recurring per year",,,,,,33.18
